Bit_Temperature,Casing Integrity,Cuttings,Depth_Temperature,Depth_of_Bit,MUD_Circulation,MUD_Density,MUD_Density_Rating,Permeability,Permeability_Rating,Porosity,Precipitation,Pressure,Rotary_Speed,Rotary_Torque,Weight_on_Bit,failure,score,sessionID,team,turn
386.0,Fair,19,75.94701282741721,3375,410.34493421719844,12,Good,4,Bad,6,Low,1471.1,149.27563819557383,6456.0,6755.001438670801,False,-135,IedTPuRr6VTionPCWa78lJJTblw,4,135
233.0,Good,93,86.26595841131756,3400,446.4901485025676,13,Good,4,Bad,3,Fair,1656.3,584.3130221090228,2788.0,3956.2018033802606,False,-134,IedTPuRr6VTionPCWa78lJJTblw,4,136
184.0,Good,4,75.3291798510036,3425,474.5140004559335,9,Bad,1,Bad,3,High,1579.2,487.58316405184655,2167.0,3142.540096780444,False,-133,IedTPuRr6VTionPCWa78lJJTblw,4,137
206.0,Good,5,83.5720322660548,3450,705.7542739950113,13,Good,5,Fine,3,High,1505.2,577.813556503825,2578.0,3733.968994982941,False,-132,IedTPuRr6VTionPCWa78lJJTblw,4,138
353.0,Fair,33,96.75718611113854,3475,908.1701186758644,13,Good,9,Good,6,Fair,1642.1,659.0486466383766,5371.0,6689.240606598132,False,-131,IedTPuRr6VTionPCWa78lJJTblw,4,139
160.0,Good,58,79.27624696089497,3500,1027.863957792883,10,Bad,9,Good,3,Fair,1668.4,729.585481468896,1905.0,3364.1103015200147,False,-130,IedTPuRr6VTionPCWa78lJJTblw,4,140
307.0,Good,26,90.15140609962397,3525,738.488911262338,8,Bad,7,Fine,5,Low,1533.4,354.45662152735525,4716.0,5425.005363303592,True,-140,IedTPuRr6VTionPCWa78lJJTblw,4,141
237.0,Good,12,86.36438685753632,3550,437.5679813487591,8,Bad,3,Bad,4,Low,1778.8,597.0961349372226,2862.0,4056.010642679347,False,-143,IedTPuRr6VTionPCWa78lJJTblw,4,142
223.0,Good,66,81.18613289655949,3575,1184.4367732375867,9,Bad,10,Good,4,High,1696.9,246.12354200134232,3784.0,4276.662309793998,False,-142,IedTPuRr6VTionPCWa78lJJTblw,4,143
247.0,Good,53,88.27421352657116,3600,427.2272004534088,9,Bad,2,Bad,4,High,1734.4,660.741071905439,2945.0,4266.25735898562,False,-141,IedTPuRr6VTionPCWa78lJJTblw,4,144
127.0,Good,53,76.94026030664581,3625,553.6302985295902,13,Good,2,Bad,2,High,1743.2,760.7751973821503,794.0,2315.994532198331,False,-140,IedTPuRr6VTionPCWa78lJJTblw,4,145
142.0,Good,67,91.74422779272452,3650,636.5197562638012,11,Good,6,Fine,2,Low,1626.6,367.3526858980002,1269.0,2003.7216613260834,False,-139,IedTPuRr6VTionPCWa78lJJTblw,4,146
168.0,Good,31,87.50440455806483,3675,604.588067296255,11,Good,5,Fine,2,High,1584.4,69.48159592874684,2143.0,2281.937571973046,False,-138,IedTPuRr6VTionPCWa78lJJTblw,4,147
236.0,Good,57,85.41088202124054,3700,796.6945845382877,8,Bad,5,Fine,4,High,1848.2,412.56038955495103,3396.0,4221.550892596809,True,-148,IedTPuRr6VTionPCWa78lJJTblw,4,148
272.0,Good,5,78.62272683254686,3725,479.9677408931713,8,Bad,1,Bad,5,Fair,1854.8,775.7247447215162,3578.0,5129.7307554511035,False,-151,IedTPuRr6VTionPCWa78lJJTblw,4,149
195.0,Good,38,93.10861669510348,3750,315.49529555097746,14,Good,4,Bad,3,High,1642.4,683.6228312976991,1677.0,3044.023961583966,False,-150,IedTPuRr6VTionPCWa78lJJTblw,4,150
234.0,Good,26,93.82805848798165,3775,499.6103502720324,9,Bad,4,Bad,3,Low,1748.3,523.6823793127048,2772.0,3819.317483682501,False,-149,IedTPuRr6VTionPCWa78lJJTblw,4,151
234.0,Good,97,99.8432423897494,3800,971.5186356874102,8,Bad,8,Good,3,High,1765.6,120.67569703251957,3536.0,3777.234935683722,False,-148,IedTPuRr6VTionPCWa78lJJTblw,4,152
236.0,Good,98,97.02327626059157,3825,331.75984261869905,15,Good,3,Bad,3,Fair,1661.4,370.0660892720189,2738.0,3478.2341364934755,False,-147,IedTPuRr6VTionPCWa78lJJTblw,4,153
218.0,Good,77,92.53484286814788,3850,743.0814817629299,14,Good,6,Fine,3,Low,1659.9,85.97362237446195,3172.0,3343.9490430934516,False,-146,IedTPuRr6VTionPCWa78lJJTblw,4,154
140.0,Good,82,98.30028230172307,3875,975.3046528756774,14,Good,10,Good,2,Low,1728.8,207.40314556589362,1593.0,2008.2446942685083,False,-145,IedTPuRr6VTionPCWa78lJJTblw,4,155
70.0,Good,43,80.5997720873065,3900,1097.8914428171963,13,Good,8,Good,1,Low,1678.7,417.2387824867691,467.0,1301.7317417991896,True,-155,IedTPuRr6VTionPCWa78lJJTblw,4,156
358.0,Fair,32,91.29399539461484,3925,432.8164598803428,12,Good,1,Bad,5,Low,1923.5,205.90366073165694,5553.0,5964.8441300883205,False,-158,IedTPuRr6VTionPCWa78lJJTblw,4,157
234.0,Good,76,88.98617604930799,3950,895.7706606126476,11,Good,7,Fine,4,High,1833.2,494.62503533020447,3293.0,4281.803006007934,True,-168,IedTPuRr6VTionPCWa78lJJTblw,4,158
327.0,Good,47,90.2678919539765,3975,496.86448236139245,11,Good,4,Bad,5,High,1783.8,554.6220015790257,4685.0,5794.037801850966,False,-171,IedTPuRr6VTionPCWa78lJJTblw,4,159
192.0,Good,53,85.71618947629514,4000,330.47741697422845,13,Good,1,Bad,3,Fair,1745.1,781.7752120183045,1683.0,3246.583685083885,False,-170,IedTPuRr6VTionPCWa78lJJTblw,4,160
338.0,Good,24,83.25893661767395,4025,824.3879595281135,15,Good,5,Fine,6,Low,1927.7,609.6060507941581,5316.0,6535.321486920313,False,-169,IedTPuRr6VTionPCWa78lJJTblw,4,161
349.0,Good,32,96.5543777208405,4050,828.2766207389097,8,Bad,5,Fine,5,Low,1844.8,65.70171307089792,5806.0,5937.284258457382,False,-168,IedTPuRr6VTionPCWa78lJJTblw,4,162
250.0,Good,34,83.50995488199771,4075,415.1546762440881,15,Good,2,Bad,4,High,1972.3,662.065754908049,3075.0,4399.086734985164,False,-167,IedTPuRr6VTionPCWa78lJJTblw,4,163
184.0,Good,54,96.50196442989979,4100,1038.1978803113989,14,Good,9,Good,3,Low,1971.7,622.2376428789518,2167.0,3411.601201012935,True,-177,IedTPuRr6VTionPCWa78lJJTblw,4,164
206.0,Good,18,85.32670520160906,4125,420.3564665783255,14,Good,1,Bad,3,Fair,1930.6,475.4265046540636,2363.0,3313.876578650575,False,-180,IedTPuRr6VTionPCWa78lJJTblw,4,165
103.0,Good,62,75.84301359146204,4150,517.6408245096463,13,Good,4,Bad,1,High,1937.8,702.3591191999783,368.0,1772.2748408509337,False,-179,IedTPuRr6VTionPCWa78lJJTblw,4,166
267.0,Good,99,90.07889016483544,4175,848.149949327448,15,Good,7,Fine,4,Fair,1966.1,77.2105984543218,4308.0,4462.081874656937,False,-178,IedTPuRr6VTionPCWa78lJJTblw,4,167
338.0,Good,52,76.5878459988104,4200,721.8779135232957,9,Bad,7,Fine,6,High,2070.1,129.109749312289,5813.0,6071.455265210265,False,-177,IedTPuRr6VTionPCWa78lJJTblw,4,168
335.0,Good,22,95.23107909851115,4225,606.250430303408,13,Good,6,Fine,5,Fair,2064.7,418.8264389457045,4979.0,5817.02702656727,False,-176,IedTPuRr6VTionPCWa78lJJTblw,4,169
225.0,Good,63,91.44538873848525,4250,792.6333085240228,15,Good,5,Fine,3,High,2087.3,466.7569607868039,3003.0,3936.6272705984916,False,-175,IedTPuRr6VTionPCWa78lJJTblw,4,170
303.0,Good,93,80.68855092943876,4275,1147.645558314552,13,Good,9,Good,6,High,1903.3,588.4758729140877,4996.0,6173.125988800903,True,-185,IedTPuRr6VTionPCWa78lJJTblw,4,171
155.0,Good,48,94.9730593604917,4300,502.9443989151382,8,Bad,2,Bad,2,Fair,1974.7,434.9997111259904,1261.0,2130.5053609480865,False,-188,IedTPuRr6VTionPCWa78lJJTblw,4,172
111.0,Good,22,89.29114028690532,4325,487.77977333488235,13,Good,3,Bad,1,High,1906.9,428.65216571249863,492.0,1349.0247611192906,False,-187,IedTPuRr6VTionPCWa78lJJTblw,4,173
186.0,Good,60,78.35447223762745,4350,692.9726709192341,14,Good,6,Fine,3,Low,2166.4,441.55962867402536,2412.0,3294.9091425197394,False,-186,IedTPuRr6VTionPCWa78lJJTblw,4,174
125.0,Good,56,87.45967612164822,4375,520.9789350040323,9,Bad,4,Bad,1,High,1920.4,612.6123009385615,661.0,1886.5506915037672,False,-185,IedTPuRr6VTionPCWa78lJJTblw,4,175
257.0,Good,73,97.03528745652987,4400,304.67517665698705,13,Good,4,Bad,3,Low,2117.2,247.3707242136066,3260.0,3754.9718133399565,True,-195,IedTPuRr6VTionPCWa78lJJTblw,4,176
94.0,Good,89,86.99542280133471,4425,909.0169482166776,11,Good,9,Good,1,High,2050.7,68.04688101074103,984.0,1119.907880667636,False,-198,IedTPuRr6VTionPCWa78lJJTblw,4,177
318.0,Good,44,77.29563852783775,4450,407.44520983665564,10,Bad,2,Bad,5,Low,2151.6,181.04158424018607,5043.0,5405.475198662162,False,-197,IedTPuRr6VTionPCWa78lJJTblw,4,178
144.0,Good,97,92.69073092746383,4475,811.7859422096524,12,Good,5,Fine,2,Low,2189.4,645.840072013698,1188.0,2479.8753966437957,False,-196,IedTPuRr6VTionPCWa78lJJTblw,4,179
159.0,Good,77,97.13179955557916,4500,526.3338277768232,15,Good,2,Bad,2,Fair,2197.6,250.6440636497347,1507.0,2008.2306320424916,False,-195,IedTPuRr6VTionPCWa78lJJTblw,4,180
163.0,Good,12,99.51840193642475,4525,343.22198885458516,9,Bad,1,Bad,1,Low,1977.0,101.45751566217095,1502.0,1705.1580244756663,False,-194,IedTPuRr6VTionPCWa78lJJTblw,4,181
192.0,Good,28,76.64553713975945,4550,368.41603758964493,9,Bad,4,Bad,2,Fair,2122.9,292.1381315008382,2381.0,2964.9981175209005,True,-204,IedTPuRr6VTionPCWa78lJJTblw,4,182
145.0,Good,52,83.94060206640636,4575,430.53361082573576,14,Good,4,Bad,2,High,2041.2,748.8086926396518,902.0,2399.810280154092,False,-207,IedTPuRr6VTionPCWa78lJJTblw,4,183
329.0,Good,48,93.93904547259349,4600,1115.2317208666184,15,Good,10,Good,6,Fair,1987.3,781.1441841489309,5040.0,6602.356622037711,False,-206,IedTPuRr6VTionPCWa78lJJTblw,4,184
158.0,Good,50,95.8749423444572,4625,918.1679292484558,13,Good,10,Good,2,High,2302.2,526.7770330086626,1638.0,2691.2180522859744,False,-205,IedTPuRr6VTionPCWa78lJJTblw,4,185
292.0,Good,40,84.93313863375988,4650,1072.866410928608,9,Bad,9,Good,5,High,2144.2,477.4124476669324,4743.0,5698.0690656139195,False,-204,IedTPuRr6VTionPCWa78lJJTblw,4,186
135.0,Good,45,82.42230910113875,4675,576.7921900342842,14,Good,3,Bad,2,Low,2215.4,574.606789204104,1054.0,2203.591028763407,False,-203,IedTPuRr6VTionPCWa78lJJTblw,4,187
167.0,Good,3,79.75261277480547,4700,313.3213430537189,9,Bad,2,Bad,2,High,2337.8,256.5462578586812,1800.0,2313.4748412296854,False,-202,IedTPuRr6VTionPCWa78lJJTblw,4,188
345.0,Good,57,79.60734030822034,4725,350.2553208266821,9,Bad,3,Bad,6,Low,2173.6,735.756820673264,4927.0,6398.627579484535,False,-201,IedTPuRr6VTionPCWa78lJJTblw,4,189
337.0,Good,14,77.11945586981395,4750,994.1925767933899,13,Good,9,Good,6,Fair,2331.0,61.07527215584119,6139.0,6261.154092285292,False,-200,IedTPuRr6VTionPCWa78lJJTblw,4,190
379.0,Fair,57,79.19454840877614,4775,411.88874225462035,14,Good,3,Bad,6,High,2325.6,519.9842548383931,5885.0,6925.364611515723,False,-199,IedTPuRr6VTionPCWa78lJJTblw,4,191
371.0,Fair,98,98.66925854045196,4800,364.3738400350918,8,Bad,1,Bad,6,Fair,2345.8,792.188564327995,5012.0,6596.385699170718,True,-209,IedTPuRr6VTionPCWa78lJJTblw,4,192
257.0,Good,77,87.65343000024976,4825,343.6010248968836,12,Good,2,Bad,3,High,2411.8,163.74885132109324,3562.0,3889.4433566832668,False,-212,IedTPuRr6VTionPCWa78lJJTblw,4,193
267.0,Good,3,86.13309111088655,4850,452.3856636310145,8,Bad,2,Bad,4,Fair,2390.5,421.5199998325621,3639.0,4481.806995169341,False,-211,IedTPuRr6VTionPCWa78lJJTblw,4,194
374.0,Fair,54,93.25068667614059,4875,576.3094219078299,8,Bad,4,Bad,6,High,2427.2,617.2195793156163,5571.0,6805.329530969383,False,-210,IedTPuRr6VTionPCWa78lJJTblw,4,195
308.0,Good,44,90.73397784536306,4900,767.0438017757485,8,Bad,5,Fine,5,High,2141.0,198.87480717342422,4904.0,5301.677893775318,True,-220,IedTPuRr6VTionPCWa78lJJTblw,4,196
350.0,Good,54,96.25931198984946,4925,371.1615871216772,8,Bad,4,Bad,6,Fair,2366.2,720.2302638169489,4719.0,6159.560111387251,False,-223,IedTPuRr6VTionPCWa78lJJTblw,4,197
161.0,Good,24,96.42883276034671,4950,1151.3095207119018,8,Bad,10,Good,2,Low,2243.8,482.4171103756394,1965.0,2930.2504150828136,False,-222,IedTPuRr6VTionPCWa78lJJTblw,4,198
239.0,Good,65,98.09518885213583,4975,664.847689252926,10,Bad,5,Fine,4,Fair,2320.4,519.0498788254595,2968.0,4006.582288524771,False,-221,IedTPuRr6VTionPCWa78lJJTblw,4,199
198.0,Good,63,87.76530824899889,5000,1122.2162396100564,12,Good,8,Good,3,Low,2274.6,551.0789007241428,2769.0,3870.8008072098264,False,-220,IedTPuRr6VTionPCWa78lJJTblw,4,200
306.0,Good,62,108.04493112754737,5025,556.11717320401,8,Bad,1,Bad,4,Fair,2450.6,243.31737334477333,4278.0,4764.532318136385,False,-219,IedTPuRr6VTionPCWa78lJJTblw,4,201
323.0,Good,23,140.49378540289598,5050,664.6131078565426,13,Good,7,Fine,4,High,2386.9,410.5469651331866,3897.0,4717.748890524598,False,-218,IedTPuRr6VTionPCWa78lJJTblw,4,202
214.0,Good,26,117.80707777528256,5075,607.8152626934585,14,Good,5,Fine,2,High,2433.4,464.92848773254383,2061.0,2990.848989293585,False,-217,IedTPuRr6VTionPCWa78lJJTblw,4,203
352.0,Fair,66,140.25261048472436,5100,599.5508635197159,12,Good,2,Bad,5,High,2376.0,294.3280859921091,4531.0,5119.874971623743,True,-227,IedTPuRr6VTionPCWa78lJJTblw,4,204
183.0,Good,91,132.99380172612143,5125,451.5936888375362,8,Bad,4,Bad,1,Fair,2431.7,198.69669050797182,1263.0,1660.2091980289879,False,-230,IedTPuRr6VTionPCWa78lJJTblw,4,205
410.0,Fair,66,117.89263811012393,5150,680.1107149590898,10,Bad,7,Fine,6,Low,2245.6,283.84421647271387,6240.0,6808.059693092007,False,-229,IedTPuRr6VTionPCWa78lJJTblw,4,206
419.0,Fair,2,149.0272872853828,5175,484.1216697230557,15,Good,3,Bad,6,Fair,2316.9,248.5191617307617,5644.0,6141.5374602816955,False,-228,IedTPuRr6VTionPCWa78lJJTblw,4,207
259.0,Good,95,129.2409344134518,5200,866.2122224409507,14,Good,7,Fine,4,High,2416.1,723.6299342192737,2732.0,4179.632640977626,False,-227,IedTPuRr6VTionPCWa78lJJTblw,4,208
306.0,Good,4,136.1609629663726,5225,974.66050216895,10,Bad,8,Good,4,High,2450.6,42.55023661820236,4323.0,4408.248484850778,True,-237,IedTPuRr6VTionPCWa78lJJTblw,4,209
200.0,Good,98,102.46773441768376,5250,669.2970967888684,11,Good,5,Fine,2,High,2382.5,311.59357779161866,2316.0,2938.7378314660345,False,-240,IedTPuRr6VTionPCWa78lJJTblw,4,210
168.0,Good,86,106.44018616438005,5275,859.4269131111455,13,Good,7,Fine,2,High,2619.8,518.7051835549473,1567.0,2604.433083289087,False,-239,IedTPuRr6VTionPCWa78lJJTblw,4,211
241.0,Good,51,140.90628066458805,5300,585.048437371705,13,Good,4,Bad,2,Low,2297.9,119.09178098351441,2475.0,2713.3077020493,False,-238,IedTPuRr6VTionPCWa78lJJTblw,4,212
320.0,Good,14,121.9040727367365,5325,306.62149248006546,15,Good,3,Bad,4,Fair,2572.6,111.51764567787247,4164.0,4386.974741803715,False,-237,IedTPuRr6VTionPCWa78lJJTblw,4,213
157.0,Good,10,101.51956392979993,5350,341.9902489097504,13,Good,4,Bad,1,Fair,2379.2,203.88557761119003,1239.0,1646.4389463271673,True,-247,IedTPuRr6VTionPCWa78lJJTblw,4,214
301.0,Good,61,125.08511148549584,5375,1159.7596172517924,14,Good,10,Good,5,Fair,2537.3,621.6186499884803,4053.0,5296.168653191826,False,-250,IedTPuRr6VTionPCWa78lJJTblw,4,215
238.0,Good,61,115.4859576790667,5400,567.3571096756482,8,Bad,1,Bad,3,High,2695.1,601.5461040368438,2426.0,3629.5687776546442,False,-249,IedTPuRr6VTionPCWa78lJJTblw,4,216
338.0,Good,13,144.63814515456335,5425,839.1950529379061,8,Bad,6,Fine,4,Fair,2589.7,248.25703151305044,4464.0,4960.946623299381,False,-248,IedTPuRr6VTionPCWa78lJJTblw,4,217
104.0,Good,8,113.22370726690292,5450,985.3134908346132,10,Bad,10,Good,1,Low,2529.7,293.24000525813597,502.0,1088.370356660158,True,-258,IedTPuRr6VTionPCWa78lJJTblw,4,218
307.0,Good,79,120.17564237540654,5475,884.5915929263506,13,Good,6,Fine,4,High,2620.3,69.47837925899292,4552.0,4690.814777523339,False,-261,IedTPuRr6VTionPCWa78lJJTblw,4,219
213.0,Good,96,127.83497150517164,5500,578.5277583756804,10,Bad,4,Bad,2,High,2543.4,194.11319831616126,2084.0,2471.831906168503,False,-260,IedTPuRr6VTionPCWa78lJJTblw,4,220
105.0,Good,21,120.6437410349095,5525,971.5608477598781,14,Good,9,Good,1,Low,2542.8,654.7054274669727,0,1268.8136900041377,False,-259,IedTPuRr6VTionPCWa78lJJTblw,4,221
201.0,Good,65,128.56189084486638,5550,550.9611994136968,13,Good,4,Bad,2,High,2676.4,78.93104157443338,1929.0,2086.815502826844,False,-258,IedTPuRr6VTionPCWa78lJJTblw,4,222
182.0,Good,30,145.92030440490038,5575,1131.3676509354048,9,Bad,9,Good,2,Low,2597.4,202.1855842562883,1645.0,2049.1847148668353,False,-257,IedTPuRr6VTionPCWa78lJJTblw,4,223
323.0,Good,21,126.95354040945766,5600,736.8125936852748,12,Good,7,Fine,5,High,2798.2,626.1696202832409,4029.0,5281.112715823092,False,-256,IedTPuRr6VTionPCWa78lJJTblw,4,224
336.0,Good,37,112.40325032070339,5625,1109.347388901149,8,Bad,9,Good,6,High,2620.0,775.6049016377383,4799.0,6349.742620850074,False,-255,IedTPuRr6VTionPCWa78lJJTblw,4,225
308.0,Good,87,119.95620055469307,5650,927.8380504156706,15,Good,10,Good,5,High,2603.6,368.2152493951188,4327.0,5063.384379464422,True,-265,IedTPuRr6VTionPCWa78lJJTblw,4,226
388.0,Fair,80,133.0085295798712,5675,638.9709263310106,13,Good,6,Fine,5,Low,2507.7,77.30019665120773,5666.0,5820.322902068479,False,-268,IedTPuRr6VTionPCWa78lJJTblw,4,227
345.0,Good,16,149.23694879577891,5700,777.273521242756,12,Good,5,Fine,4,Low,2663.4,270.22953298075186,4425.0,4965.568395844302,False,-267,IedTPuRr6VTionPCWa78lJJTblw,4,228
452.0,Fair,67,135.61943541809987,5725,320.3282269154536,14,Good,3,Bad,6,High,2509.7,351.8456101050252,6288.0,6991.310808816817,False,-266,IedTPuRr6VTionPCWa78lJJTblw,4,229
380.0,Fair,44,105.5513673645969,5750,878.9358582735126,9,Bad,7,Fine,6,Fair,2679.2,619.1671077457423,5756.0,6994.282368928622,False,-265,IedTPuRr6VTionPCWa78lJJTblw,4,230
210.0,Good,54,132.09886909880063,5775,1161.8169782486389,15,Good,10,Good,2,High,2610.8,171.86882724745467,2543.0,2887.00930726336,False,-264,IedTPuRr6VTionPCWa78lJJTblw,4,231
448.0,Fair,67,135.02566921136528,5800,323.7671318038359,9,Bad,1,Bad,6,High,2684.9,260.0986511456545,6324.0,6844.668249443294,True,-274,IedTPuRr6VTionPCWa78lJJTblw,4,232
336.0,Good,8,139.23985980267196,5825,533.3730733152527,12,Good,2,Bad,4,High,2546.7,476.41360381972714,3996.0,4948.8418972035915,False,-277,IedTPuRr6VTionPCWa78lJJTblw,4,233
144.0,Good,52,136.01378217790364,5850,562.4731716065676,12,Good,4,Bad,1,High,2836.2,430.87581850488095,289.0,1150.6766348518788,False,-276,IedTPuRr6VTionPCWa78lJJTblw,4,234
226.0,Good,83,127.70943341259786,5875,572.789460350048,12,Good,3,Bad,3,Fair,2798.4,733.1743342816135,1810.0,3276.41786005444,False,-275,IedTPuRr6VTionPCWa78lJJTblw,4,235
284.0,Good,17,146.54739210555593,5900,392.4140795269842,11,Good,1,Bad,3,Low,2773.1,215.26328218773114,2924.0,3354.297629930993,False,-274,IedTPuRr6VTionPCWa78lJJTblw,4,236
407.0,Fair,80,104.76727663153848,5925,385.5494941284845,10,Bad,2,Bad,6,Low,2802.7,326.76115228770954,6110.0,6763.616177380616,True,-284,IedTPuRr6VTionPCWa78lJJTblw,4,237
237.0,Good,94,113.10719607346041,5950,462.04831855382275,10,Bad,4,Bad,3,High,2960.7,466.80939760609004,2482.0,3415.4764350121245,False,-287,IedTPuRr6VTionPCWa78lJJTblw,4,238
165.0,Good,5,119.9920639710846,5975,396.20875850635207,15,Good,4,Bad,1,Low,2856.6,138.47878819682143,1164.0,1440.532439226623,False,-286,IedTPuRr6VTionPCWa78lJJTblw,4,239
290.0,Good,48,109.09542544791059,6000,352.3248135131186,14,Good,1,Bad,4,Fair,2664.0,422.5685783992871,3554.0,4398.965979435319,False,-285,IedTPuRr6VTionPCWa78lJJTblw,4,240
278.0,Good,86,120.09927786848682,6025,583.216429429238,10,Bad,1,Bad,4,Fair,2930.2,675.4238654130676,3067.0,4417.763396344774,True,-295,IedTPuRr6VTionPCWa78lJJTblw,4,241
419.0,Fair,26,120.10755215279659,6050,537.8026323333332,10,Bad,4,Bad,6,Low,2987.1,191.00339684001463,6321.0,6703.44231821691,False,-298,IedTPuRr6VTionPCWa78lJJTblw,4,242
271.0,Good,37,127.31812543332542,6075,979.7223213462422,11,Good,9,Good,4,High,2712.2,262.70270150174525,3598.0,4123.366785957274,False,-297,IedTPuRr6VTionPCWa78lJJTblw,4,243
296.0,Good,79,112.8282387609925,6100,349.9514105377666,8,Bad,1,Bad,4,High,2846.3,234.40086458202006,3787.0,4255.717675552724,False,-296,IedTPuRr6VTionPCWa78lJJTblw,4,244
255.0,Good,88,114.13072240455296,6125,831.3460686615498,11,Good,5,Fine,3,Fair,2711.0,203.73151438778024,3441.0,3848.88333992524,False,-295,IedTPuRr6VTionPCWa78lJJTblw,4,245
155.0,Good,53,147.72986158537324,6150,809.8123724122428,15,Good,7,Fine,1,Fair,3040.4,394.43570796225396,562.0,1351.3041274598772,False,-294,IedTPuRr6VTionPCWa78lJJTblw,4,246
149.0,Good,61,126.44824224618334,6175,999.2213449869296,13,Good,8,Good,1,High,2743.0,205.0845854431408,1255.0,1664.7672898540218,True,-304,IedTPuRr6VTionPCWa78lJJTblw,4,247
438.0,Fair,82,144.0052315171182,6200,964.3039509849333,11,Good,10,Good,6,Low,2953.6,108.24026332371805,6727.0,6943.839782403475,False,-307,IedTPuRr6VTionPCWa78lJJTblw,4,248
256.0,Good,29,103.55776980971841,6225,341.10640151982005,8,Bad,3,Bad,3,Low,2762.3,57.37361777363745,3334.0,3449.1368128709673,False,-306,IedTPuRr6VTionPCWa78lJJTblw,4,249
422.0,Fair,44,108.40897968024287,6250,362.31623870123207,12,Good,4,Bad,6,Fair,3035.7,157.4798130067718,6477.0,6792.075848469884,False,-305,IedTPuRr6VTionPCWa78lJJTblw,4,250
209.0,Good,67,136.6385322787266,6275,792.8138030524567,12,Good,7,Fine,2,Fair,2816.2,489.6797678861805,1743.0,2722.543190033316,False,-304,IedTPuRr6VTionPCWa78lJJTblw,4,251
360.0,Fair,15,132.1019411730322,6300,760.8647179965628,11,Good,5,Fine,5,Fair,2753.1,530.900348343574,4795.0,5856.901365784249,False,-303,IedTPuRr6VTionPCWa78lJJTblw,4,252
292.0,Good,22,121.45460792366683,6325,1177.0470784572165,9,Bad,9,Good,5,Low,2834.0,635.9625206706494,3948.0,5219.880632006526,False,-302,IedTPuRr6VTionPCWa78lJJTblw,4,253
326.0,Good,59,143.07164682259616,6350,341.41215187596157,13,Good,2,Bad,4,High,2999.9,142.14923493507303,3851.0,4135.275608693149,True,-312,IedTPuRr6VTionPCWa78lJJTblw,4,254
152.0,Good,46,102.7738768513402,6375,532.882609275949,9,Bad,3,Bad,1,High,2881.3,447.59205738281287,1061.0,1956.5989369097229,False,-315,IedTPuRr6VTionPCWa78lJJTblw,4,255
175.0,Good,25,111.64611833138811,6400,639.1568743068797,13,Good,7,Fine,2,Fair,3031.1,331.121132216168,1577.0,2239.102054940575,False,-314,IedTPuRr6VTionPCWa78lJJTblw,4,256
202.0,Good,17,113.4557030362322,6425,322.439454606002,12,Good,4,Bad,2,High,3045.2,789.1929946584987,1312.0,2890.001107653669,False,-313,IedTPuRr6VTionPCWa78lJJTblw,4,257
146.0,Good,10,133.50259462535462,6450,1114.3927387204826,14,Good,8,Good,1,Low,2922.8,265.51007018914174,1107.0,1638.483901891222,False,-312,IedTPuRr6VTionPCWa78lJJTblw,4,258
411.0,Fair,51,131.68572391188533,6475,408.1234939831562,10,Bad,1,Bad,6,Fair,2847.7,698.9333097555086,5293.0,6691.304168033237,False,-311,IedTPuRr6VTionPCWa78lJJTblw,4,259
234.0,Good,71,101.37325894777085,6500,589.153226224538,11,Good,2,Bad,3,Low,3145.7,291.61890762098733,2944.0,3526.905180157641,False,-310,IedTPuRr6VTionPCWa78lJJTblw,4,260
379.0,Fair,68,107.79063025472945,6525,377.6658917317442,14,Good,2,Bad,6,Fair,2893.1,737.9293084030227,5063.0,6538.442734961146,True,-320,IedTPuRr6VTionPCWa78lJJTblw,4,261
134.0,Good,89,116.04774743715406,6550,361.87146797331627,11,Good,1,Bad,1,High,3008.7,717.5035950892599,0,1200.3196175789246,False,-323,IedTPuRr6VTionPCWa78lJJTblw,4,262
409.0,Fair,48,142.35751382800174,6575,728.0203005642588,12,Good,7,Fine,6,Low,3273.0,706.3916555235321,5349.0,6762.186586893612,False,-322,IedTPuRr6VTionPCWa78lJJTblw,4,263
199.0,Good,61,122.59862043621453,6600,410.91768881504737,12,Good,3,Bad,2,Fair,3152.9,109.20735106476585,1820.0,2038.753567656253,True,-332,IedTPuRr6VTionPCWa78lJJTblw,4,264
213.0,Good,63,149.87691432034404,6625,1174.0906933697793,8,Bad,10,Good,2,High,2913.4,138.18622866394213,2301.0,2577.7104675342816,False,-335,IedTPuRr6VTionPCWa78lJJTblw,4,265
180.0,Good,74,109.5856491835866,6650,516.1627933117461,12,Good,3,Bad,2,Low,3171.7,604.5667936760572,1312.0,2520.7079415783096,False,-334,IedTPuRr6VTionPCWa78lJJTblw,4,266
298.0,Good,75,110.0912940864635,6675,512.9237344486271,12,Good,3,Bad,4,High,3070.2,521.2075078949671,3746.0,4788.82109698428,False,-333,IedTPuRr6VTionPCWa78lJJTblw,4,267
140.0,Good,77,113.24792684956216,6700,828.4864014132216,15,Good,7,Fine,1,Fair,2997.6,466.6970374994933,903.0,1836.3266177099285,False,-332,IedTPuRr6VTionPCWa78lJJTblw,4,268
210.0,Good,15,135.07288900583134,6725,945.7807380093534,13,Good,8,Good,3,Low,3288.7,780.961934002641,1657.0,3218.717052258297,False,-331,IedTPuRr6VTionPCWa78lJJTblw,4,269
