Bit_Temperature,Casing Integrity,Cuttings,Depth_Temperature,Depth_of_Bit,MUD_Circulation,MUD_Density,MUD_Density_Rating,Permeability,Permeability_Rating,Porosity,Precipitation,Pressure,Rotary_Speed,Rotary_Torque,Weight_on_Bit,failure,score,sessionID,team,turn
94.0,Good,52,91.25816891911562,3175,548.3284475309742,9,Bad,2,Bad,1,Low,1383.4,611.5922915407726,0,1136.0668742113721,False,-143,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,127
349.0,Good,76,85.71779386427494,3200,535.1036804656692,10,Bad,3,Bad,5,Low,1584.1,118.6248825388924,5678.0,5915.451913756497,False,-142,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,128
338.0,Good,33,78.51787701063049,3225,807.1777981432706,15,Good,6,Fine,6,High,1471.4,588.3562123671837,5417.0,6593.833914547475,True,-152,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,129
114.0,Good,88,89.47869028983904,3250,1136.299627213288,14,Good,10,Good,1,Fair,1619.5,310.81731299485807,1321.0,1943.128210292291,False,-155,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,130
128.0,Good,56,91.0720862651828,3275,376.1207322603243,12,Good,4,Bad,1,High,1454.0,716.2321383466856,389.0,1821.679198608727,False,-154,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,131
313.0,Good,59,87.81169023143642,3300,1183.3569131004397,13,Good,8,Good,6,Low,1540.3,711.940478108109,4976.0,6400.283694791072,False,-153,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,132
94.0,Good,38,91.47954583499053,3325,1154.3139521346736,14,Good,10,Good,1,Fair,1589.4,111.6164694389985,1090.0,1313.635633620806,False,-152,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,133
187.0,Good,94,82.69608015562918,3350,1010.4686214781715,9,Bad,9,Good,3,High,1671.0,537.0792113240366,2562.0,3636.2553830807938,False,-151,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,134
196.0,Good,99,89.77327279824408,3375,586.7135525729154,12,Good,4,Bad,3,High,1551.1,633.8323605199437,2070.0,3338.087264115007,False,-150,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,135
296.0,Good,74,81.53949662451426,3400,943.8220233790914,11,Good,9,Good,5,High,1498.0,343.37037416664543,4888.0,5574.598253417437,False,-149,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,136
124.0,Good,69,84.08344901007189,3425,485.9898326282333,13,Good,3,Bad,1,Low,1698.8,686.6837441152545,600.0,1973.2387728521153,False,-148,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,137
162.0,Good,83,97.31708033102981,3450,718.387756391725,12,Good,6,Fine,2,Low,1503.5,729.018259735868,1281.0,2739.4591145021323,False,-147,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,138
335.0,Good,87,77.44124225051752,3475,635.0161808766076,15,Good,7,Fine,6,High,1530.6,566.1352215237873,5221.0,6352.966381925527,False,-146,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,139
317.0,Good,70,80.3687708208173,3500,901.782681560207,12,Good,9,Good,5,High,1753.9,305.3919555568497,5328.0,5938.418889195745,False,-145,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,140
109.0,Good,47,99.1028769050406,3525,540.34349492309,13,Good,4,Bad,1,Low,1655.8,734.5685037979146,0,1203.7579969912522,False,-144,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,141
215.0,Good,71,88.23426051825756,3550,434.636715784316,10,Bad,4,Bad,3,Fair,1619.2,380.2001690884044,2599.0,3359.250609045066,False,-143,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,142
354.0,Fair,55,97.39481280882715,3575,570.0354203513405,9,Bad,1,Bad,5,Low,1670.0,43.85918882164469,5661.0,5748.843204464422,True,-153,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,143
165.0,Good,57,86.51258147009678,3600,1086.0544143146928,14,Good,8,Good,2,High,1583.2,245.24257902004874,2406.0,2896.7028522942474,False,-156,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,144
319.0,Good,96,91.71973396583152,3625,1066.0482290129858,9,Bad,10,Good,5,Low,1680.9,233.81041324973958,5368.0,5836.018915329263,False,-155,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,145
169.0,Good,16,83.92173976173441,3650,795.7524178068013,15,Good,6,Fine,3,High,1715.4,562.9317310766157,1930.0,3056.2807894525104,False,-154,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,146
275.0,Good,76,90.40190118402465,3675,1028.5340352269293,10,Bad,8,Good,4,High,1738.8,252.80493127178465,4463.0,4969.078676091553,False,-153,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,147
112.0,Good,24,98.29882813970444,3700,816.7488631752652,15,Good,6,Fine,1,High,1698.7,220.5264761270609,878.0,1319.2789347284702,False,-152,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,148
195.0,Good,65,90.30148297230834,3725,1026.9159851919126,15,Good,10,Good,3,Low,1665.5,236.5039299957164,2888.0,3360.552112450883,False,-151,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,149
209.0,Good,4,96.15603609201298,3750,434.95998470750214,15,Good,1,Bad,2,Low,1622.5,282.47526801874585,2409.0,2974.2508565218664,False,-150,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,150
323.0,Good,29,98.35571031062388,3775,1006.4769641101514,13,Good,8,Good,5,Low,1759.1,151.84834026436138,5342.0,5645.973339686387,True,-160,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,151
192.0,Good,29,92.4728040710499,3800,528.7017711239399,14,Good,4,Bad,2,Low,1879.8,463.46451143370643,2055.0,2981.7969113299573,False,-163,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,152
108.0,Good,89,92.46867205400274,3825,934.1588105808829,14,Good,9,Good,1,Low,1761.2,666.9827679937163,585.0,1918.6680812516938,False,-162,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,153
231.0,Good,32,99.11750059860312,3850,386.2747846828296,14,Good,2,Bad,3,Fair,1714.9,460.1769569923091,2555.0,3475.703443917996,False,-161,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,154
274.0,Good,73,99.14060119225907,3875,538.1918350999873,12,Good,3,Bad,4,Low,1845.5,290.1762968695563,3737.0,4317.793763727487,False,-160,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,155
265.0,Good,92,82.9302805882707,3900,569.6769343571286,11,Good,1,Bad,4,High,1736.7,333.19658721309514,3871.0,4536.904694445613,False,-159,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,156
307.0,Good,78,81.39185482211896,3925,343.23080405795423,8,Bad,1,Bad,5,Low,1820.9,695.6410938620804,4168.0,5559.511247425647,True,-169,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,157
247.0,Good,32,79.9245884772512,3950,801.5303638626405,11,Good,6,Fine,4,Fair,1879.5,656.6400911680671,3494.0,4806.880539325388,False,-172,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,158
123.0,Good,5,78.81354455254667,3975,952.8492391751461,14,Good,9,Good,2,High,1771.7,272.0201169582041,1571.0,2115.493667550576,False,-171,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,159
69.0,Good,100,76.22950831936562,4000,955.5570690988982,12,Good,9,Good,1,High,1931.2,471.8562482900117,343.0,1286.5098722513808,False,-170,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,160
328.0,Good,40,78.44745390918216,4025,1184.0336045880185,14,Good,9,Good,6,High,1813.6,142.55665355045576,6025.0,6310.1918910301865,False,-169,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,161
204.0,Good,18,84.17634685001188,4050,778.4297273094934,9,Bad,7,Fine,3,Low,1803.1,150.0495418576391,3018.0,3318.5723915573085,False,-168,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,162
148.0,Good,70,95.04643193522165,4075,1023.8895326493027,10,Bad,10,Good,2,Fair,1836.2,715.7953335777646,1358.0,2790.0343792838626,False,-167,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,163
313.0,Good,61,99.08108344546078,4100,982.2956638083656,8,Bad,9,Good,5,Fair,1815.5,243.91105542019716,5012.0,5500.1405560387975,False,-166,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,164
319.0,Good,12,78.56186515551906,4125,533.4145953903684,15,Good,2,Bad,5,High,1971.5,71.63725490598611,5269.0,5412.434490042133,False,-165,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,165
409.0,Fair,25,84.62626120465924,4150,372.1615487339345,8,Bad,4,Bad,6,High,2042.2,97.21853314952108,6768.0,6962.546498976985,True,-175,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,166
154.0,Good,82,94.13025921587675,4175,428.86688158254253,14,Good,1,Bad,2,Low,1827.5,504.3576370069221,1129.0,2138.0906105498893,False,-178,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,167
224.0,Good,31,88.20566164516642,4200,770.9745499577948,12,Good,6,Fine,4,Low,1866.0,713.81683296158,2779.0,4206.6922796105,True,-188,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,168
350.0,Good,70,96.46289429731546,4225,685.2204711712948,15,Good,6,Fine,6,High,2002.0,496.48820657207864,5255.0,6247.521876702179,False,-191,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,169
154.0,Good,53,88.43581092458832,4250,420.84788038526926,10,Bad,2,Bad,2,Low,1866.2,481.8711094773427,1247.0,2211.0748418586245,False,-190,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,170
229.0,Good,42,91.84586597616823,4275,391.87849930953183,14,Good,3,Bad,3,Low,2134.7,292.6770081801837,2834.0,3419.6851425485115,False,-189,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,171
309.0,Good,13,77.1113028389116,4300,530.0026001503531,10,Bad,3,Bad,5,Low,1963.1,192.33304581808284,4968.0,5352.433181377442,False,-188,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,172
215.0,Good,76,82.29115249130041,4325,538.8771392914376,11,Good,3,Bad,3,Low,1951.2,56.51412520266878,3145.0,3257.9430243370875,True,-198,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,173
258.0,Good,88,82.54613128620693,4350,769.1984293051073,12,Good,7,Fine,4,Fair,1884.4,228.189641534437,4054.0,4510.708855238999,False,-201,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,174
75.0,Good,55,80.03913660943036,4375,662.1207635387702,14,Good,6,Fine,1,Low,1969.0,472.5793558090905,92.0,1037.5994999378438,False,-200,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,175
211.0,Good,33,85.59146398046573,4400,427.2159322430961,8,Bad,4,Bad,3,High,2115.7,511.6897298144018,2421.0,3443.9130152931953,False,-199,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,176
223.0,Good,61,94.98147660188194,4425,823.2327442998564,8,Bad,6,Fine,3,High,1926.6,458.30927618407503,2919.0,3835.444773766203,False,-198,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,177
130.0,Good,98,93.27772349798877,4450,736.2861780036534,10,Bad,5,Fine,1,Fair,2064.3,199.3673008169663,1277.0,1675.9609672440265,False,-197,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,178
108.0,Good,24,85.96065649511837,4475,1078.8715484558186,15,Good,9,Good,1,Fair,1992.4,463.37061189465146,1060.0,1986.8812473258781,False,-196,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,179
156.0,Good,21,93.00381773179602,4500,1040.3165177829173,15,Good,10,Good,2,Fair,2009.6,685.1590446011423,1616.0,2986.7614277248194,False,-195,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,180
344.0,Good,2,85.87195448337344,4525,958.8705960853019,15,Good,8,Good,6,High,2195.4,592.0247135773398,5520.0,6703.866711159205,False,-194,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,181
357.0,Fair,13,95.86013044555102,4550,1027.1006337796227,15,Good,9,Good,6,Fair,1991.6,123.15974747034613,6131.0,6377.429973723775,True,-204,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,182
402.0,Fair,58,97.90267081755508,4575,409.3134216884865,10,Bad,4,Bad,6,High,2118.6,420.0857762734176,6063.0,6902.700823225786,False,-207,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,183
316.0,Good,3,86.14441544769177,4600,946.9325605937962,15,Good,8,Good,5,Fair,2256.7,231.2772501471049,5313.0,5775.081058855293,False,-206,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,184
363.0,Fair,7,95.8150225741604,4625,327.68885861994966,9,Bad,1,Bad,6,Low,2125.7,620.7224080359957,5050.0,6291.479854147627,False,-205,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,185
289.0,Good,94,99.6576463009034,4650,661.6314408675258,9,Bad,5,Fine,4,Low,2308.0,532.4562447403773,3921.0,4986.254975284494,False,-204,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,186
224.0,Good,5,99.63302179266427,4675,492.7596809352997,10,Bad,4,Bad,3,High,2326.4,260.4672830920588,2722.0,3242.6477509013152,False,-203,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,187
387.0,Fair,95,87.52146402286871,4700,708.6080671905488,8,Bad,7,Fine,6,High,2279.0,262.33928518299615,6428.0,6952.887683491036,True,-213,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,188
119.0,Good,27,98.55732039371262,4725,583.514525200783,14,Good,1,Bad,1,High,2331.5,380.17592186096346,605.0,1365.4136388359607,False,-216,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,189
132.0,Good,4,82.85795525461131,4750,317.0658185823382,14,Good,4,Bad,1,High,2076.4,465.94787756370295,828.0,1759.9282172441872,False,-215,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,190
116.0,Good,62,98.13404632308945,4775,830.6684789721619,12,Good,6,Fine,1,Fair,2348.7,650.4072871920127,533.0,1833.3745253930638,False,-214,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,191
111.0,Good,50,77.47494526279544,4800,816.9425589116192,9,Bad,5,Fine,1,Low,2261.8,212.25815822169363,1283.0,1707.8577915100816,True,-224,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,192
138.0,Good,29,93.29637277153122,4825,757.2853137986906,15,Good,7,Fine,2,Fair,2369.1,790.21485746422,862.0,2442.322837683909,False,-227,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,193
168.0,Good,81,75.54944876789126,4850,634.1881826580914,15,Good,5,Fine,2,Low,2380.7,255.70959538104017,2225.0,2736.8558150457684,False,-226,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,194
113.0,Good,7,88.11493065634463,4875,765.8820880515501,10,Bad,5,Fine,1,High,2288.9,639.2528824175331,634.0,1912.9789694037659,False,-225,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,195
285.0,Good,79,86.67476785233116,4900,926.9695370477901,10,Bad,8,Good,5,Fair,2207.0,359.2972963293928,4538.0,5256.706173777683,False,-224,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,196
368.0,Fair,22,98.41430074721491,4925,1096.2472829214864,14,Good,10,Good,6,Fair,2178.1,114.95228627433009,6367.0,6596.687883868187,False,-223,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,197
179.0,Good,18,79.59252271163497,4950,819.8553588037333,15,Good,7,Fine,2,Fair,2234.3,154.66496676057767,2644.0,2953.2399663412402,False,-222,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,198
227.0,Good,89,78.15052539581617,4975,416.0833834228671,15,Good,4,Bad,3,Fair,2474.9,523.5451501562429,2868.0,3914.9305524873666,False,-221,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,199
103.0,Good,88,90.41012000022782,5000,301.0982469383042,9,Bad,1,Bad,1,High,2370.8,549.2981138032567,0,1055.5201637014968,False,-220,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,200
287.0,Good,2,117.87430282020857,5025,1029.762399050013,9,Bad,9,Good,4,Fair,2195.4,233.8166709137076,4187.0,4655.105655903866,True,-230,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,201
238.0,Good,16,114.37000548495917,5050,363.10069488933937,12,Good,3,Bad,3,Fair,2327.0,238.0742283000696,2598.0,3074.438955046427,False,-233,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,202
123.0,Good,67,120.36045380759235,5075,737.3258264355105,10,Bad,5,Fine,1,Fair,2319.3,780.26767840535,0,1281.5566595143514,False,-232,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,203
185.0,Good,16,127.64597090937302,5100,868.633454012104,14,Good,7,Fine,2,High,2354.3,397.0198848154098,1620.0,2413.7152395886433,False,-231,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,204
419.0,Fair,41,113.32975427477629,5125,529.9773797210901,14,Good,4,Bad,6,Low,2276.0,213.1301505029636,6421.0,6847.546398729936,False,-230,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,205
208.0,Good,86,144.71038701090316,5150,1052.004253431103,15,Good,9,Good,2,Fair,2414.7,321.46767516055434,1994.0,2637.2094999580727,False,-229,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,206
289.0,Good,60,128.2852565979209,5175,973.8751530324017,14,Good,8,Good,4,High,2557.6,77.13566648301136,4103.0,4257.44125073305,False,-228,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,207
107.0,Good,82,105.8139103343358,5200,1039.163139785904,15,Good,10,Good,1,Low,2552.4,79.7277032383715,987.0,1146.3227599151155,True,-238,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,208
309.0,Good,19,109.66326840061205,5225,1145.8344754471418,8,Bad,9,Good,5,Low,2347.5,728.814598428623,4413.0,5870.551118712096,False,-241,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,209
310.0,Good,25,148.18154205395717,5250,441.97453760517936,9,Bad,3,Bad,4,High,2374.7,798.4841392920512,2872.0,4468.9338810186355,False,-240,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,210
293.0,Good,6,107.97507310916255,5275,1055.7635671834144,9,Bad,10,Good,5,Fair,2615.4,285.9944132623219,4464.0,5036.076259329675,False,-239,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,211
325.0,Good,91,108.42550930141837,5300,589.5167762612684,11,Good,1,Bad,5,High,2631.7,737.9953601571872,4177.0,5653.13206054664,False,-238,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,212
328.0,Good,76,101.44552417716713,5325,504.37000921417234,15,Good,1,Bad,5,High,2668.0,448.48372455976335,4596.0,5492.626132381734,False,-237,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,213
312.0,Good,56,122.84541463999366,5350,1090.8025844684628,12,Good,9,Good,5,High,2456.3,582.2440123299172,4292.0,5456.765769140322,True,-247,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,214
406.0,Fair,25,123.9499107956147,5375,336.3731699930139,9,Bad,2,Bad,6,Fair,2680.8,436.2319761059043,5534.0,6406.447511805316,False,-250,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,215
373.0,Fair,16,107.40924091610069,5400,375.01652893310495,8,Bad,4,Bad,5,Low,2385.8,200.23308012939572,5479.0,5879.56233090187,False,-249,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,216
384.0,Fair,90,110.01884586800952,5425,706.8120369499346,15,Good,5,Fine,6,Fair,2494.3,533.6289080261654,5659.0,6726.164688997884,False,-248,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,217
205.0,Good,50,107.79552116059098,5450,566.0839176555312,13,Good,1,Bad,2,Low,2616.2,355.6283422024591,2157.0,2867.9319102192176,True,-258,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,218
211.0,Good,39,109.43582216864577,5475,843.1173767364402,15,Good,5,Fine,3,Fair,2701.6,234.89419163360145,2634.0,3103.735050092334,False,-261,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,219
343.0,Good,64,108.86893897536899,5500,1184.6183673288722,15,Good,10,Good,5,Fair,2402.7,96.0104752510012,5768.0,5959.667828964444,False,-260,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,220
376.0,Fair,26,133.97691061018037,5525,463.05864681702246,13,Good,1,Bad,5,Low,2547.1,144.4890822109573,5163.0,5452.233864444142,False,-259,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,221
382.0,Fair,32,129.39277106592536,5550,514.8756274094925,14,Good,4,Bad,5,High,2589.4,172.89082967806345,5397.0,5743.206001165223,True,-269,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,222
220.0,Good,72,136.79276309439683,5575,491.16450255894335,8,Bad,2,Bad,2,Fair,2423.1,176.6483763697788,1985.0,2338.4295179417354,False,-272,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,223
418.0,Fair,88,120.0869602843853,5600,353.2258077951394,14,Good,2,Bad,6,High,2588.3,597.8064308233925,5709.0,6904.713533317914,False,-271,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,224
339.0,Good,80,129.50936691078593,5625,1034.923810357098,14,Good,8,Good,5,Low,2491.3,368.3596626744759,4848.0,5584.874871627484,False,-270,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,225
114.0,Good,6,128.85308566188544,5650,1049.6266641534276,12,Good,8,Good,1,Fair,2755.4,749.8004236763177,0,1463.0451974781854,True,-280,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,226
134.0,Good,77,108.68615842259207,5675,506.89675696772514,11,Good,3,Bad,1,Low,2800.8,408.3225714157827,596.0,1413.1227233612194,False,-283,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,227
233.0,Good,40,125.55577474161194,5700,956.2123362892243,13,Good,9,Good,3,High,2677.3,783.309139942645,2314.0,3881.0434271808335,False,-282,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,228
355.0,Fair,34,137.44127179260116,5725,329.92414460915217,12,Good,3,Bad,5,High,2556.0,623.7889221237843,4063.0,5310.964000238595,False,-281,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,229
447.0,Fair,37,128.12265712367562,5750,372.92514585810443,10,Bad,2,Bad,6,Low,2679.5,256.1607834610502,6485.0,6996.916041983832,False,-280,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,230
342.0,Good,55,108.26221079228775,5775,824.5320493777681,11,Good,5,Fine,6,Low,2871.7,526.6669097644867,4972.0,6025.420159690951,False,-279,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,231
370.0,Fair,10,129.21059237637706,5800,382.77169622076235,15,Good,1,Bad,5,Low,2852.7,756.2439519481125,4436.0,5948.47359559328,False,-278,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,232
333.0,Good,60,126.97656676571812,5825,1098.3719639032238,11,Good,10,Good,5,High,2523.2,754.0642884417624,4473.0,5981.275647939427,True,-288,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,233
265.0,Good,29,127.66974729693531,5850,1192.7536865921877,11,Good,10,Good,4,High,2599.6,544.8543295938177,3398.0,4488.103705708458,False,-291,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,234
283.0,Good,53,127.6558836195234,5875,1064.4755308682654,8,Bad,9,Good,4,Low,2622.1,482.3437684986993,3681.0,4645.800670556027,False,-290,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,235
406.0,Fair,92,129.3405187088559,5900,963.6895202521416,13,Good,9,Good,6,Fair,2588.9,327.2948292434231,6170.0,6824.619927630378,False,-289,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,236
372.0,Fair,64,103.01147728651495,5925,736.3228586744866,15,Good,7,Fine,6,Low,2837.3,467.2913289750265,5658.0,6592.659600654484,False,-288,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,237
290.0,Good,11,131.5653056041629,5950,318.29768254970276,15,Good,1,Bad,3,High,2600.9,397.6366109907585,3097.0,3892.316299519527,False,-287,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,238
396.0,Fair,66,118.88790113170748,5975,812.5163072291491,9,Bad,6,Fine,6,High,2816.7,543.0850681652253,5817.0,6903.492212316028,True,-297,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,239
286.0,Good,96,121.14291929212888,6000,756.9464068471291,14,Good,5,Fine,4,Low,2815.6,688.5674368888094,3357.0,4734.554742655433,False,-300,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,240
273.0,Good,77,135.4902134581545,6025,893.7265871720716,15,Good,5,Fine,3,Low,2617.1,225.0985217666653,3422.0,3872.606943441489,False,-299,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,241
411.0,Fair,62,135.33740788031338,6050,537.0967333336496,13,Good,4,Bad,6,Fair,2818.3,295.08299728938124,5751.0,6341.042483240799,False,-298,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,242
160.0,Good,100,131.45653892697143,6075,704.9069737688004,10,Bad,7,Fine,1,Low,2931.3,703.7221777904895,575.0,1982.8837316058962,False,-297,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,243
143.0,Good,50,119.57427637569516,6100,755.0238276630911,9,Bad,5,Fine,1,Low,2634.2,431.72531548047596,784.0,1647.8790620662885,False,-296,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,244
355.0,Fair,26,101.52204400345028,6125,1136.6290094025553,8,Bad,9,Good,6,High,2704.1,695.1597976868577,5513.0,6903.27147908584,False,-295,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,245
171.0,Good,75,130.2381306506474,6150,577.7788615815184,11,Good,1,Bad,1,High,2714.2,107.07665824224476,1285.0,1499.5254181919895,True,-305,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,246
205.0,Good,72,117.2646235613376,6175,996.343898936248,13,Good,9,Good,3,Fair,2785.4,685.4846786696364,2075.0,3446.1027282430177,False,-308,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,247
179.0,Good,18,125.2021725957764,6200,827.6621956360261,11,Good,7,Fine,2,Low,2678.5,678.77826642727,1230.0,2587.5471287944865,False,-307,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,248
370.0,Fair,27,122.00072945690349,6225,579.6700117288049,10,Bad,1,Bad,5,High,2936.4,221.68990728253036,5314.0,5757.720928881646,False,-306,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,249
311.0,Good,47,121.92873937376692,6250,305.44331134345964,11,Good,4,Bad,4,Fair,2737.0,396.9815698941308,3698.0,4491.98321118995,True,-316,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,250
294.0,Good,4,126.7237354075792,6275,1080.7488452302293,11,Good,10,Good,5,Low,2733.2,701.0680805285909,3732.0,5134.32968637004,False,-319,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,251
376.0,Fair,17,130.55438939130067,6300,772.7377115472391,9,Bad,5,Fine,5,Fair,3032.2,296.07799333149217,5394.0,5985.664537579676,False,-318,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,252
167.0,Good,80,121.05655626587,6325,324.9062093784224,13,Good,4,Bad,1,Low,2940.7,225.12726942356926,1016.0,1465.7929880729066,False,-317,LiDqDbq4zFVbKQ7QUKK3SmCX72Y,4,253
